Descriptor ID, Fitness, Model, R2_Train, R2Pred_Validation, R2Pred_Test
Descriptor ID, Fitness, Model, R2_Train, R2Pred_Validation, R2Pred_Test
[14- 23- 73- 78- 145- 226- 309- 327- 373],0.0105744733736,<class 'sklearn.svm.classes.SVR'>,0.969246870509,-2.39795766132,-0.0776078432724
[35- 197- 246- 352],0.0404519423419,<class 'sklearn.svm.classes.SVR'>,0.800928565777,-4.1729235112,-0.453599116841
[47- 86- 299- 373],0.168826617945,<class 'sklearn.svm.classes.SVR'>,0.346075886675,-1.93318962701,-0.111795429
[155- 275- 296- 321- 369],0.0408168694675,<class 'sklearn.svm.classes.SVR'>,0.790020988553,-3.39941647475,-0.16226321594
[48- 50- 275- 325- 330- 377],0.00792529031757,<class 'sklearn.svm.classes.SVR'>,0.956744624053,-2.19359902467,0.12103425037
[1- 138- 225- 292- 305- 316- 333],0.00822647328991,<class 'sklearn.svm.classes.SVR'>,0.969227675968,-2.39826725885,-0.0774575802019
[69- 71- 171- 291- 297- 327],0.00734033013532,<class 'sklearn.svm.classes.SVR'>,0.969254530872,-2.39815452314,-0.0775840492078
[221- 232- 251- 309- 334- 353],0.00725282747373,<class 'sklearn.svm.classes.SVR'>,0.96911316144,-2.36813847341,-0.0684574393115
[65- 97- 110- 167- 198- 223- 271- 288- 353],0.0226537559988,<class 'sklearn.svm.classes.SVR'>,0.949907510824,-3.82987640445,-0.145442654737
[22- 134- 202- 353- 373],0.00658176630005,<class 'sklearn.svm.classes.SVR'>,0.969400776631,-2.39738733986,-0.0776557106564
[45- 266- 340- 373],0.0316196499286,<class 'sklearn.svm.classes.SVR'>,0.805530982866,-3.00320341336,0.161782695728
[60- 99- 117- 131- 141- 358- 379],0.00832082621421,<class 'sklearn.svm.classes.SVR'>,0.965791314639,-2.32213861125,-0.0816687748546
[66- 144- 205- 287- 331- 334- 342- 353],0.00551790665427,<class 'sklearn.svm.classes.SVR'>,0.976595187394,-1.62839403586,-0.197298218548
[60- 104- 134- 326],0.0059753396342,<class 'sklearn.svm.classes.SVR'>,0.96916007149,-2.3984415776,0.0260469946858
[15- 67- 149- 165- 321- 345- 366],0.00822785522081,<class 'sklearn.svm.classes.SVR'>,0.969255037614,-2.39943039125,-0.0775430360507
[31- 44- 218- 248- 273- 293- 325- 334- 353],0.0104152700821,<class 'sklearn.svm.classes.SVR'>,0.969022104019,-2.35936152586,-0.0530576878507
[8- 52- 65- 319- 334- 363- 378],0.00738728328181,<class 'sklearn.svm.classes.SVR'>,0.968478375863,-2.15107360475,-0.0611824456254
[53- 136- 165- 241- 299- 363],0.410252335906,<class 'sklearn.svm.classes.SVR'>,0.0223127879248,-2.09428705899,-0.073961800142
