Descriptor ID, Fitness, R2_Train, R2Pred_Validation, R2Pred_Test
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
[22- 62- 63- 82- 148- 204- 357],0.561854753,0.687016995,0.711777465,0.759848206
