Descriptor ID, Fitness, R2_Train, R2Pred_Validation, R2Pred_Test
[10- 98- 176- 330- 349],0.00567033002637,0.999789516816,0.62354866711,0.680683945145
[35- 179- 236- 297],0.00280345480398,0.999899346043,0.670142341462,0.610872160339
[41- 163- 173- 193- 315],0.00541197172195,0.999990147219,0.631089639773,0.668848792691
[55- 221- 270- 290- 333- 349],0.0103286403235,0.99995979599,0.615099461761,0.696132062529
[33- 61- 165- 317],0.00241872807688,0.998955043395,0.699403518476,0.719065953611
[2- 48- 187- 198- 248],0.0058786711231,0.999918589103,0.615924598169,0.708610291683
[143- 192- 257- 357- 383- 386],0.00538960825082,0.999992442342,0.721842771235,0.732567144693
[11- 33- 65- 173- 253],0.00330871475375,0.999977455464,0.711634579083,0.686420006761
[93- 124- 147- 246- 288],0.00616097163394,0.999981481452,0.606434994589,0.621881705243
[25- 55- 129- 322],0.000746863563896,0.999819275546,0.830528762641,0.629040290409
[51- 83- 297- 369],0.00138844484217,0.999828636191,0.76847516913,0.823556645714
[43- 181- 209- 218- 275- 377],0.00786449784795,0.999949285273,0.664222895587,0.727169201816
[90- 150- 176- 215- 320],0.00261798914553,0.999919077036,0.743846985514,0.74857426357
[18- 64- 85- 101- 274- 287- 318- 379],0.0484920755438,0.99990932487,0.70592711522,0.625408390406
[43- 69- 93- 125- 324],0.00307985632921,0.999956742449,0.721910850162,0.866669931029
[55- 93- 142- 256- 326],0.00392426790074,0.999917059251,0.686292855917,0.899526958337
[47- 72- 74- 94- 107- 121- 153- 274- 283],5.05748418962,0.99998266805,0.749431904533,0.806981872155
[63- 144- 178- 184- 229- 358],0.00721827726283,0.999412829904,0.681280528923,0.713491885114
[53- 94- 246- 352],0.00375836102295,0.999953223445,0.617649420651,0.800507253918
[4- 87- 90- 119- 173- 366],0.0108499886795,0.999847650086,0.606117139046,0.713931738442
[22- 82- 84- 191- 267- 354],0.00307316864928,0.999949426319,0.790205718045,0.616780203384
[90- 116- 121- 253- 317],3.38827108371e-05,0.99974297951,0.972295866683,0.72868124306
[10- 18- 81- 151- 175- 352- 356],0.0164905529156,0.999863606655,0.671524301241,0.728890508787
[52- 59- 205- 227],0.00268698408133,0.999187856064,0.681411562508,0.813524643634
[95- 144- 205- 280- 327- 372],0.00955873003783,0.999990397791,0.62956259152,0.655954844529
[43- 54- 168- 181- 340- 342],0.00674481798682,0.999961323831,0.688997079206,0.704421371775
[21- 257- 291- 307- 311- 334],0.00952907245395,0.99998184887,0.630184882554,0.706368871898
[15- 27- 51- 336],0.00158238059428,0.999864319999,0.752546268918,0.860170709836
[55- 83- 124- 145- 178- 207- 216- 239],0.0893513594645,0.999986985554,0.600276232259,0.707604316603
[50- 91- 324- 371],0.0029603730516,0.999798647896,0.66163258446,0.784641220895
[40- 48- 136- 193- 225- 260- 310- 359],0.0792289370339,0.999833252873,0.624359945223,0.649548040507
[145- 158- 198- 216- 247],0.00371493790475,0.999755073402,0.695726693639,0.72239068081
[4- 51- 94- 230- 387],0.00632934955489,0.999952204261,0.60126152367,0.683714577229
[16- 162- 221- 338],0.000677077454969,0.999253922694,0.842135097105,0.825350287324
[6- 22- 29- 120- 131- 170- 285- 359- 365],11.5946104009,0.999972268057,0.62061629158,0.617018592015
[51- 96- 165- 290- 343],0.00360340519747,0.999967076789,0.699121305456,0.740344258305
[18- 183- 243- 253],0.00402138331368,0.999648254021,0.606343474852,0.793763215606
[17- 65- 162- 343],0.00204965267682,0.999544294715,0.720204425408,0.600777033375
[11- 51- 78- 93- 142- 190],0.00217880136941,0.999932834121,0.823487185892,0.657551816092
[55- 253- 288- 307- 321- 352- 384],0.0046187859722,0.999924499942,0.826177368887,0.663333913142
[33- 176- 177- 215],0.00304013636379,0.999939649451,0.656229614593,0.725444348621
[4- 28- 55- 178- 385],0.00473884332125,0.999872553166,0.655478764291,0.684863422503
[30- 44- 72- 109- 228- 251],0.0105040823381,0.999983139789,0.611713814046,0.709635783881
[41- 96- 156- 175- 176- 250- 256- 265],0.0520522295215,0.999994335055,0.694888201033,0.652023016819
[58- 83- 150- 198],0.00397459298712,0.999675562148,0.608486587305,0.681751077258
[7- 8- 125- 154- 310- 311- 334- 358],0.0334219720635,0.999711565485,0.756912395786,0.702689618529
[94- 181- 246- 389],0.00121252100032,0.999930234233,0.783089333032,0.854438488422
[67- 176- 267- 289- 345],0.00363399233373,0.999932279667,0.698047967253,0.718320785664
[85- 119- 125- 334- 343- 370],0.00940461645398,0.999898394299,0.633068182528,0.752744485733
[8- 43- 93- 135- 253- 318],0.00900876280296,0.999908119028,0.640831879271,0.967851308497
[50- 93- 183- 335- 378],0.00297589277652,0.999605830611,0.728683655669,0.716808238652
[55- 69- 137- 333- 367],0.00622387773969,0.999963868994,0.604532439272,0.717669527181
[5- 6- 22- 144- 335],0.0013124649064,0.999920484933,0.818761352765,0.81040584465
[21- 51- 140- 267],0.00130064364693,0.999523976605,0.777803516331,0.627149884798
[25- 139- 144- 187],0.00344000015831,0.999959541636,0.634175517616,0.677350051417
[143- 216- 247- 250- 297- 321- 393],0.00980390597329,0.999995879457,0.746201857871,0.695758667058
[11- 50- 211- 239],0.00146515536323,0.99989331349,0.761743169432,0.610747218307
